Postal Code,city,county,state,latitude,longitude
33142,Miami,Miami-Dade,Florida,25.813,-80.232
94513,Brentwood,Contra Costa,California,37.9324,-121.6894
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
10009,New York,New York,New York,40.7262,-73.9796
37087,Lebanon,Wilson,Tennessee,36.2098,-86.3024
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
2038,Franklin,Norfolk,Massachusetts,42.0935,-71.4058
77095,Houston,Harris,Texas,29.8941,-95.6481
98105,Seattle,King,Washington,47.6633,-122.3022
47201,Columbus,Bartholomew,Indiana,39.2055,-85.9317
47201,Columbus,Bartholomew,Indiana,39.2055,-85.9317
47201,Columbus,Bartholomew,Indiana,39.2055,-85.9317
52001,Dubuque,Dubuque,Iowa,42.515,-90.6819
44107,Lakewood,Cuyahoga,Ohio,41.4847,-81.8018
44107,Lakewood,Cuyahoga,Ohio,41.4847,-81.8018
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10011,New York,New York,New York,40.7402,-73.9996
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
5408,Burlington,Chittenden,Vermont,44.512,-73.2492
92404,San Bernardino,San Bernardino,California,34.1426,-117.2606
92404,San Bernardino,San Bernardino,California,34.1426,-117.2606
92404,San Bernardino,San Bernardino,California,34.1426,-117.2606
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33317,Fort Lauderdale,Broward,Florida,26.1122,-80.2264
33178,Miami,Miami-Dade,Florida,25.8141,-80.3549
33178,Miami,Miami-Dade,Florida,25.8141,-80.3549
10035,New York,New York,New York,40.8011,-73.9371
77041,Houston,Harris,Texas,29.8602,-95.5817
65807,Springfield,Greene,Missouri,37.1668,-93.3085
65807,Springfield,Greene,Missouri,37.1668,-93.3085
65807,Springfield,Greene,Missouri,37.1668,-93.3085
65807,Springfield,Greene,Missouri,37.1668,-93.3085
47374,Richmond,Wayne,Indiana,39.8324,-84.8936
23666,Hampton,Hampton (city),Virginia,37.0462,-76.4096
23666,Hampton,Hampton (city),Virginia,37.0462,-76.4096
23666,Hampton,Hampton (city),Virginia,37.0462,-76.4096
23666,Hampton,Hampton (city),Virginia,37.0462,-76.4096
23666,Hampton,Hampton (city),Virginia,37.0462,-76.4096
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
73120,Oklahoma City,Oklahoma,Oklahoma,35.5835,-97.5638
73120,Oklahoma City,Oklahoma,Oklahoma,35.5835,-97.5638
73120,Oklahoma City,Oklahoma,Oklahoma,35.5835,-97.5638
94513,Brentwood,Contra Costa,California,37.9324,-121.6894
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
87124,Rio Rancho,Sandoval,New Mexico,35.2493,-106.6818
87124,Rio Rancho,Sandoval,New Mexico,35.2493,-106.6818
95661,Roseville,Placer,California,38.7346,-121.234
43615,Toledo,Lucas,Ohio,41.6492,-83.6706
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
19901,Dover,Kent,Delaware,39.1564,-75.4955
19901,Dover,Kent,Delaware,39.1564,-75.4955
83704,Boise,Ada,Idaho,43.633,-116.2951
83704,Boise,Ada,Idaho,43.633,-116.2951
97477,Springfield,Lane,Oregon,44.0611,-123.0153
97477,Springfield,Lane,Oregon,44.0611,-123.0153
97477,Springfield,Lane,Oregon,44.0611,-123.0153
92105,San Diego,San Diego,California,32.7423,-117.0947
77095,Houston,Harris,Texas,29.8941,-95.6481
77095,Houston,Harris,Texas,29.8941,-95.6481
77095,Houston,Harris,Texas,29.8941,-95.6481
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
55113,Saint Paul,Ramsey,Minnesota,45.0139,-93.1571
55113,Saint Paul,Ramsey,Minnesota,45.0139,-93.1571
55113,Saint Paul,Ramsey,Minnesota,45.0139,-93.1571
55113,Saint Paul,Ramsey,Minnesota,45.0139,-93.1571
55113,Saint Paul,Ramsey,Minnesota,45.0139,-93.1571
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
60653,Chicago,Cook,Illinois,41.8196,-87.6126
60653,Chicago,Cook,Illinois,41.8196,-87.6126
60653,Chicago,Cook,Illinois,41.8196,-87.6126
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
94601,Oakland,Alameda,California,37.7806,-122.2166
94601,Oakland,Alameda,California,37.7806,-122.2166
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
10011,New York,New York,New York,40.7402,-73.9996
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
91360,Thousand Oaks,Ventura,California,34.2092,-118.8739
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
43302,Marion,Marion,Ohio,40.5876,-83.1271
43302,Marion,Marion,Ohio,40.5876,-83.1271
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
22801,Harrisonburg,City of Harrisonburg,Virginia,38.4489,-78.8714
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
10011,New York,New York,New York,40.7402,-73.9996
77642,Port Arthur,Jefferson,Texas,29.9212,-93.927
77642,Port Arthur,Jefferson,Texas,29.9212,-93.927
77642,Port Arthur,Jefferson,Texas,29.9212,-93.927
33012,Hialeah,Miami-Dade,Florida,25.8654,-80.3059
75217,Dallas,Dallas,Texas,32.7244,-96.6755
59601,Helena,Lewis and Clark,Montana,46.6131,-112.0213
59601,Helena,Lewis and Clark,Montana,46.6131,-112.0213
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
92404,San Bernardino,San Bernardino,California,34.1426,-117.2606
28110,Monroe,Union,North Carolina,35.0178,-80.5372
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
2169,Quincy,Norfolk,Massachusetts,42.2491,-70.9978
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
33180,Miami,Miami-Dade,Florida,25.9597,-80.1403
33180,Miami,Miami-Dade,Florida,25.9597,-80.1403
33180,Miami,Miami-Dade,Florida,25.9597,-80.1403
33180,Miami,Miami-Dade,Florida,25.9597,-80.1403
7960,Morristown,Morris,New Jersey,40.7952,-74.4873
7960,Morristown,Morris,New Jersey,40.7952,-74.4873
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
92024,Encinitas,San Diego,California,33.0535,-117.2689
92024,Encinitas,San Diego,California,33.0535,-117.2689
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
33024,Hollywood,Broward,Florida,26.0296,-80.2489
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
28403,Wilmington,New Hanover,North Carolina,34.2237,-77.8862
46226,Indianapolis,Marion,Indiana,39.8326,-86.0836
46226,Indianapolis,Marion,Indiana,39.8326,-86.0836
46226,Indianapolis,Marion,Indiana,39.8326,-86.0836
46226,Indianapolis,Marion,Indiana,39.8326,-86.0836
19805,Wilmington,New Castle,Delaware,39.7434,-75.5827
19805,Wilmington,New Castle,Delaware,39.7434,-75.5827
19805,Wilmington,New Castle,Delaware,39.7434,-75.5827
19805,Wilmington,New Castle,Delaware,39.7434,-75.5827
19805,Wilmington,New Castle,Delaware,39.7434,-75.5827
94110,San Francisco,City and County of San Francisco,California,37.7509,-122.4153
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
98115,Seattle,King,Washington,47.6849,-122.2968
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
78745,Austin,Travis,Texas,30.2063,-97.7956
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
28027,Concord,Cabarrus,North Carolina,35.4141,-80.6162
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
76106,Fort Worth,Tarrant,Texas,32.7968,-97.356
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
61821,Champaign,Champaign,Illinois,40.1073,-88.2788
11520,Freeport,Nassau,New York,40.6536,-73.5866
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
33024,Hollywood,Broward,Florida,26.0296,-80.2489
10009,New York,New York,New York,40.7262,-73.9796
33024,Hollywood,Broward,Florida,26.0296,-80.2489
33024,Hollywood,Broward,Florida,26.0296,-80.2489
48126,Dearborn,Wayne,Michigan,42.3349,-83.1801
48126,Dearborn,Wayne,Michigan,42.3349,-83.1801
48126,Dearborn,Wayne,Michigan,42.3349,-83.1801
48126,Dearborn,Wayne,Michigan,42.3349,-83.1801
92530,Lake Elsinore,Riverside,California,33.6598,-117.3485
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
98103,Seattle,King,Washington,47.6733,-122.3426
78207,San Antonio,Bexar,Texas,29.4229,-98.526
10024,New York,New York,New York,40.7864,-73.9764
27604,Raleigh,Wake,North Carolina,35.8334,-78.5799
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
19711,Newark,New Castle,Delaware,39.7011,-75.7375
19711,Newark,New Castle,Delaware,39.7011,-75.7375
65807,Springfield,Greene,Missouri,37.1668,-93.3085
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
61701,Bloomington,McLean,Illinois,40.4783,-88.9893
61701,Bloomington,McLean,Illinois,40.4783,-88.9893
61701,Bloomington,McLean,Illinois,40.4783,-88.9893
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
27707,Durham,Durham,North Carolina,35.9631,-78.9315
27707,Durham,Durham,North Carolina,35.9631,-78.9315
27707,Durham,Durham,North Carolina,35.9631,-78.9315
2138,Cambridge,Middlesex,Massachusetts,42.377,-71.1256
2138,Cambridge,Middlesex,Massachusetts,42.377,-71.1256
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
1453,Leominster,Worcester,Massachusetts,42.5274,-71.7563
1453,Leominster,Worcester,Massachusetts,42.5274,-71.7563
1453,Leominster,Worcester,Massachusetts,42.5274,-71.7563
1453,Leominster,Worcester,Massachusetts,42.5274,-71.7563
75034,Frisco,Collin,Texas,33.1499,-96.8241
38301,Jackson,Madison,Tennessee,35.6102,-88.814
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
77036,Houston,Harris,Texas,29.6984,-95.5405
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
77036,Houston,Harris,Texas,29.6984,-95.5405
75220,Dallas,Dallas,Texas,32.8681,-96.8622
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
54880,Superior,Douglas,Wisconsin,46.7016,-92.0912
37042,Clarksville,Montgomery,Tennessee,36.5853,-87.4186
37042,Clarksville,Montgomery,Tennessee,36.5853,-87.4186
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
72701,Fayetteville,Washington,Arkansas,36.052,-94.1534
75002,Allen,Collin,Texas,33.0934,-96.6454
75002,Allen,Collin,Texas,33.0934,-96.6454
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90712,Lakewood,Los Angeles,California,33.8512,-118.1457
90712,Lakewood,Los Angeles,California,33.8512,-118.1457
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
2149,Everett,Middlesex,Massachusetts,42.4112,-71.0514
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
94110,San Francisco,City and County of San Francisco,California,37.7509,-122.4153
33311,Fort Lauderdale,Broward,Florida,26.1421,-80.1728
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
77095,Houston,Harris,Texas,29.8941,-95.6481
78745,Austin,Travis,Texas,30.2063,-97.7956
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
65807,Springfield,Greene,Missouri,37.1668,-93.3085
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
33311,Fort Lauderdale,Broward,Florida,26.1421,-80.1728
10035,New York,New York,New York,40.8011,-73.9371
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
92105,San Diego,San Diego,California,32.7423,-117.0947
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
92704,Santa Ana,Orange,California,33.7249,-117.909
88001,Las Cruces,Doña Ana,New Mexico,32.2901,-106.7539
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
32303,Tallahassee,Leon,Florida,30.4874,-84.3189
60610,Chicago,Cook,Illinois,41.9033,-87.6336
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11550,Hempstead,Nassau,New York,40.7049,-73.6176
10011,New York,New York,New York,40.7402,-73.9996
77070,Houston,Harris,Texas,29.9781,-95.5803
95123,San Jose,Santa Clara,California,37.2458,-121.8306
95123,San Jose,Santa Clara,California,37.2458,-121.8306
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
37211,Nashville,Davidson,Tennessee,36.0725,-86.724
92037,La Jolla,San Diego,California,32.8455,-117.2521
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
61701,Bloomington,McLean,Illinois,40.4783,-88.9893
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
23434,Suffolk,City of Suffolk,Virginia,36.7304,-76.5931
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
43302,Marion,Marion,Ohio,40.5876,-83.1271
43302,Marion,Marion,Ohio,40.5876,-83.1271
43302,Marion,Marion,Ohio,40.5876,-83.1271
22204,Arlington,Arlington,Virginia,38.859,-77.0997
93534,Lancaster,Los Angeles,California,34.6909,-118.1491
49201,Jackson,Jackson,Michigan,42.2545,-84.3875
49201,Jackson,Jackson,Michigan,42.2545,-84.3875
49201,Jackson,Jackson,Michigan,42.2545,-84.3875
49201,Jackson,Jackson,Michigan,42.2545,-84.3875
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
60610,Chicago,Cook,Illinois,41.9033,-87.6336
2908,Providence,Providence,Rhode Island,41.8383,-71.4377
2908,Providence,Providence,Rhode Island,41.8383,-71.4377
2908,Providence,Providence,Rhode Island,41.8383,-71.4377
93101,Santa Barbara,Santa Barbara,California,34.4197,-119.7078
48205,Detroit,Wayne,Michigan,42.4313,-82.9813
48205,Detroit,Wayne,Michigan,42.4313,-82.9813
48205,Detroit,Wayne,Michigan,42.4313,-82.9813
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
47201,Columbus,Bartholomew,Indiana,39.2055,-85.9317
95928,Chico,Butte,California,39.7224,-121.8113
95928,Chico,Butte,California,39.7224,-121.8113
95928,Chico,Butte,California,39.7224,-121.8113
92630,Lake Forest,Orange,California,33.6437,-117.6868
92630,Lake Forest,Orange,California,33.6437,-117.6868
92630,Lake Forest,Orange,California,33.6437,-117.6868
92630,Lake Forest,Orange,California,33.6437,-117.6868
54915,Appleton,Outagamie,Wisconsin,44.2425,-88.3564
92503,Riverside,Riverside,California,33.9208,-117.4589
98115,Seattle,King,Washington,47.6849,-122.2968
32216,Jacksonville,Duval,Florida,30.2787,-81.5831
92592,Temecula,Riverside,California,33.4983,-117.0958
92592,Temecula,Riverside,California,33.4983,-117.0958
92592,Temecula,Riverside,California,33.4983,-117.0958
92592,Temecula,Riverside,California,33.4983,-117.0958
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
98270,Marysville,Snohomish,Washington,48.0656,-122.1562
92503,Riverside,Riverside,California,33.9208,-117.4589
92503,Riverside,Riverside,California,33.9208,-117.4589
98115,Seattle,King,Washington,47.6849,-122.2968
78745,Austin,Travis,Texas,30.2063,-97.7956
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
45373,Troy,Miami,Ohio,40.0374,-84.2032
44105,Cleveland,Cuyahoga,Ohio,41.4509,-81.619
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
80906,Colorado Springs,El Paso,Colorado,38.7902,-104.8199
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
78207,San Antonio,Bexar,Texas,29.4229,-98.526
94110,San Francisco,City and County of San Francisco,California,37.7509,-122.4153
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
98115,Seattle,King,Washington,47.6849,-122.2968
31907,Columbus,Muscogee,Georgia,32.4779,-84.898
97206,Portland,Multnomah,Oregon,45.484,-122.5973
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92627,Costa Mesa,Orange,California,33.6483,-117.9155
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
78745,Austin,Travis,Texas,30.2063,-97.7956
98115,Seattle,King,Washington,47.6849,-122.2968
98115,Seattle,King,Washington,47.6849,-122.2968
98115,Seattle,King,Washington,47.6849,-122.2968
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
28540,Jacksonville,Onslow,North Carolina,34.7375,-77.4628
32114,Daytona Beach,Volusia,Florida,29.2012,-81.0371
32114,Daytona Beach,Volusia,Florida,29.2012,-81.0371
98105,Seattle,King,Washington,47.6633,-122.3022
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
89115,Las Vegas,Clark,Nevada,36.2158,-115.0671
27511,Cary,Wake,North Carolina,35.7641,-78.7786
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
92105,San Diego,San Diego,California,32.7423,-117.0947
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
